Policy_ID,DOB,AGE,INCOME,PARENT1,HOME_VALUE,MARRIED,GENDER,EDUCATION,OCCUPATION,TRAVEL_TIME,CAR_USAGE,IDV,CAR_TYPE,RED_CAR,OLD_CLAIM,CLAIM_FREQ,MVR_POINTS,CLAIM_AMOUNT,CAR_AGE,CLAIM_STATUS,URBANICITY
63581743,16-Mar-39,60,$67349,No,$0,z_No,M,PhD,Professional,14,Private,$14230,Minivan,yes,$4461,2,3,$0,18,0,Highly Urban; Urban
582086109,30-Nov-48,50,,No,$147191,Yes,M,z_High School,Clerical,11,Commercial,$17300,Van,yes,$0,0,0,$0,7,0,Highly Urban; Urban
680425927,07-Feb-48,51,$50166,No,$187297,z_No,M,z_High School,z_Blue Collar,32,Commercial,$11620,Pickup,no,$50701,3,0,$0,1,0,Highly Urban; Urban
541204921,08-Sep-53,46,$73872,No,$245878,Yes,z_F,Masters,Lawyer,43,Private,$20240,Sports Car,no,$0,0,0,$0,16,0,z_Highly Rural; Rural
329922821,18-Feb-49,50,$73343,No,$254600,Yes,z_F,z_High School,Manager,60,Private,$20010,Minivan,no,$4179,2,4,$0,8,0,Highly Urban; Urban
271813109,18-Sep-56,43,$49849,Yes,$0,z_No,z_F,Masters,Lawyer,35,Private,$13130,z_SUV,no,$3622,3,4,$6158,20,1,Highly Urban; Urban
394642738,28-Feb-60,39,$12054,No,$0,Yes,z_F,<High School,Student,28,Commercial,$15760,Pickup,no,$1738,2,4,$4887,1,1,Highly Urban; Urban
93412915,03-Jul-56,43,$48184,No,$209188,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,$14530,Sports Car,no,$6891,2,5,$0,1,0,Highly Urban; Urban
531912267,13-Mar-39,60,$78936,No,$235670,Yes,z_F,Masters,Lawyer,40,Private,$20350,z_SUV,no,$0,0,0,$5147,15,1,Highly Urban; Urban
753941980,07-Mar-44,55,$0,No,$0,z_No,M,<High School,Student,33,Private,$7000,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
116801717,21-May-59,40,$78914,No,$229055,z_No,z_F,Bachelors,Manager,36,Private,$5500,z_SUV,no,$6803,2,6,$0,10,0,Highly Urban; Urban
56874449,28-Apr-60,39,$77125,No,$210840,Yes,z_F,Bachelors,Clerical,49,Private,$9570,Sports Car,no,$0,0,1,$0,13,0,Highly Urban; Urban
426760177,18-Dec-49,49,$38326,No,$133010,Yes,M,Masters,Lawyer,5,Private,$10230,Pickup,yes,$0,0,0,$0,17,0,Highly Urban; Urban
632192290,27-Oct-61,38,$25835,No,$109685,Yes,M,z_High School,Clerical,29,Private,$8490,Pickup,yes,$0,0,1,$0,12,0,Highly Urban; Urban
293412653,08-Nov-57,42,$47660,No,$180206,Yes,M,Masters,Professional,31,Private,$11940,Pickup,yes,$974,2,6,$0,18,0,Highly Urban; Urban
285566265,05-Mar-57,42,$123143,No,$306368,z_No,z_F,Masters,Manager,16,Private,$24930,Minivan,no,$0,0,3,$0,14,0,Highly Urban; Urban
461573915,04-Feb-50,49,$22059,No,$123924,Yes,z_F,<High School,Clerical,24,Commercial,$21990,Pickup,no,$0,0,1,$0,1,0,Highly Urban; Urban
735267214,04-Aug-63,36,$50750,Yes,$0,z_No,z_F,Masters,Manager,26,Private,$10170,z_SUV,no,$5877,3,7,$0,14,0,Highly Urban; Urban
225215551,18-May-65,34,$23571,Yes,$0,z_No,M,z_High School,Clerical,35,Commercial,$12180,Pickup,yes,$0,0,0,$0,7,0,Highly Urban; Urban
715988300,23-Sep-50,49,$0,No,$79913,Yes,z_F,PhD,Home Maker,29,Private,$18110,z_SUV,no,$0,0,1,$0,1,0,Highly Urban; Urban
473135731,09-Jan-47,52,$35631,No,$155972,Yes,M,z_High School,Clerical,39,Private,$6040,Minivan,yes,$0,0,0,$0,1,0,Highly Urban; Urban
754422565,14-May-49,50,$129234,No,$0,z_No,M,PhD,Doctor,37,Private,$21200,Van,yes,$0,0,0,$0,,0,Highly Urban; Urban
264474096,17-Aug-46,53,,No,$0,z_No,z_F,<High School,Clerical,16,Private,$11650,z_SUV,no,$6175,1,2,$0,7,0,Highly Urban; Urban
683378483,16-May-44,55,$55409,No,$162237,Yes,M,Bachelors,z_Blue Collar,45,Commercial,$27890,Panel Truck,no,$0,0,0,$0,14,0,z_Highly Rural; Rural
986629118,14-Jan-59,40,$35260,No,$141167,Yes,z_F,<High School,z_Blue Collar,30,Private,$9740,z_SUV,no,$2235,1,8,$0,1,0,Highly Urban; Urban
925227514,23-Nov-58,40,$48067,Yes,$186025,z_No,z_F,Bachelors,Clerical,21,Private,$18120,Minivan,no,$0,0,0,$0,8,0,Highly Urban; Urban
437239046,16-Mar-54,45,$64867,No,$210631,Yes,z_F,Masters,Lawyer,21,Private,$12490,z_SUV,no,$0,0,0,$0,10,0,Highly Urban; Urban
493235037,04-Jul-19,80,$97716,No,$389344,Yes,M,Bachelors,Professional,14,Private,$15920,Minivan,yes,$0,0,2,$0,10,0,Highly Urban; Urban
503906420,03-Apr-51,48,$39613,No,$159534,Yes,M,z_High School,z_Blue Collar,48,Commercial,$8460,Pickup,yes,$7437,2,6,$0,1,0,Highly Urban; Urban
931284804,09-Jul-62,37,,No,,z_No,M,z_High School,Student,69,Private,$14130,Minivan,yes,$0,0,1,$0,,0,z_Highly Rural; Rural
384628643,21-Oct-59,40,$49780,No,$0,z_No,z_F,<High School,Clerical,52,Private,$10500,Sports Car,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
919341680,12-Jan-73,26,$33283,No,$104323,Yes,M,Bachelors,z_Blue Collar,37,Commercial,$7690,Pickup,no,$0,0,2,$2214,16,1,Highly Urban; Urban
122722410,04-Oct-54,45,$60845,No,$0,z_No,z_F,Bachelors,Manager,31,Private,$24260,Minivan,no,$0,0,0,$0,18,0,Highly Urban; Urban
138562850,05-Feb-53,46,$26697,No,$134863,Yes,z_F,<High School,Clerical,43,Private,$15080,z_SUV,no,$0,0,4,$0,1,0,Highly Urban; Urban
582602737,14-Jan-57,42,$136344,No,$0,z_No,z_F,PhD,Doctor,45,Private,$13160,Sports Car,no,$0,0,0,$6087,17,1,Highly Urban; Urban
349219108,19-Oct-63,36,$70313,No,$211506,Yes,z_F,Bachelors,Professional,55,Private,$14960,Minivan,no,$7650,3,5,$0,4,0,Highly Urban; Urban
197076194,04-Jul-54,45,$23773,Yes,$0,z_No,z_F,z_High School,Home Maker,9,Commercial,$34510,Van,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
751811972,23-Oct-47,52,$115713,No,$327167,z_No,z_F,Bachelors,Professional,28,Private,$21660,Sports Car,no,$0,0,0,$0,11,0,z_Highly Rural; Rural
345771306,13-Sep-58,41,$55364,No,$0,z_No,M,z_High School,Clerical,17,Commercial,$31390,Panel Truck,yes,$0,0,3,$0,1,0,z_Highly Rural; Rural
164734443,23-Jun-63,36,$27693,No,$130324,Yes,z_F,<High School,Clerical,37,Private,$11300,Sports Car,no,$19385,1,4,$0,7,0,Highly Urban; Urban
449363369,31-Mar-43,56,$0,No,$103058,Yes,z_F,Bachelors,Home Maker,29,Private,$27890,z_SUV,no,$25147,2,0,$0,9,0,Highly Urban; Urban
699382604,25-Apr-46,53,$0,No,$0,Yes,z_F,<High School,Student,34,Private,$1500,Sports Car,no,$1175,3,2,$0,7,0,z_Highly Rural; Rural
270402636,06-Jan-60,39,$32936,No,$169721,z_No,z_F,z_High School,Clerical,12,Private,$1500,z_SUV,no,$0,0,0,$3894,7,1,Highly Urban; Urban
847568213,08-Sep-61,38,$33151,No,$184852,Yes,z_F,Bachelors,Professional,31,Private,$11530,z_SUV,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
581342206,18-Jun-54,45,$0,Yes,$0,z_No,M,z_High School,Home Maker,36,Private,$16510,Minivan,no,$17445,3,0,$2659,1,1,Highly Urban; Urban
586056136,16-Oct-53,46,$24575,No,$176282,Yes,z_F,z_High School,Home Maker,73,Private,$8560,Sports Car,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
621465072,09-Feb-56,43,$32546,No,$200891,Yes,M,<High School,Clerical,49,Private,$5800,Minivan,yes,$0,0,1,$0,5,0,Highly Urban; Urban
658489952,11-Feb-45,54,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,21,Private,$18820,z_SUV,no,$5537,1,6,$0,9,0,Highly Urban; Urban
830855632,17-Feb-44,55,$163158,No,$431809,Yes,M,Masters,,44,Commercial,$23320,Panel Truck,no,$0,0,3,$0,19,0,Highly Urban; Urban
159680310,20-Oct-38,61,$58212,No,$226638,Yes,z_F,<High School,z_Blue Collar,37,Private,$13420,Sports Car,no,$3573,3,3,$0,1,0,z_Highly Rural; Rural
444239590,26-Jul-49,50,$73308,No,$240645,z_No,M,Masters,Lawyer,38,Private,$18720,Van,no,$0,0,2,$0,19,0,z_Highly Rural; Rural
34434267,20-Dec-36,62,$22181,No,$185459,z_No,z_F,z_High School,Clerical,24,Private,$17880,Sports Car,no,$9873,3,5,$3705,1,1,Highly Urban; Urban
416505182,07-Sep-46,53,$84345,No,$264549,Yes,z_F,Bachelors,Manager,36,Private,$9930,z_SUV,no,$0,0,3,$6693,5,1,Highly Urban; Urban
642987359,15-May-47,52,$24590,No,$166773,Yes,M,z_High School,z_Blue Collar,59,Commercial,$10350,Minivan,yes,$1507,1,0,$0,,0,Highly Urban; Urban
930929206,24-Jul-45,54,$107808,No,$278940,Yes,z_F,Bachelors,Manager,45,Commercial,$27020,Pickup,no,$1780,3,0,$0,6,0,Highly Urban; Urban
23391155,19-Feb-46,53,$52759,No,$164906,Yes,z_F,Bachelors,Professional,41,Private,$24160,Minivan,no,$0,0,0,$0,13,0,z_Highly Rural; Rural
922808394,03-Nov-48,51,$76443,No,$257889,Yes,z_F,Masters,Lawyer,7,Private,$25450,z_SUV,no,$5958,2,5,$0,,0,Highly Urban; Urban
391760011,01-Jul-60,39,$59685,No,$197089,Yes,M,z_High School,z_Blue Collar,42,Commercial,$7470,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
987326546,08-Dec-60,38,$90647,No,$251629,Yes,z_F,Masters,Lawyer,38,Private,$13740,Minivan,no,$8450,1,0,$0,15,0,z_Highly Rural; Rural
381161377,09-Jul-57,42,$43174,No,$208811,z_No,M,<High School,z_Blue Collar,48,Commercial,$10020,Pickup,yes,$0,0,0,$4380,1,1,Highly Urban; Urban
382476479,29-Aug-68,31,$30653,Yes,$0,z_No,z_F,z_High School,Clerical,41,Private,$12930,Sports Car,no,$35666,2,0,$1826,7,1,Highly Urban; Urban
841940867,22-Jun-55,44,$146267,No,$357184,Yes,M,Masters,,51,Commercial,$6720,Pickup,no,$0,0,0,$0,10,0,Highly Urban; Urban
754620325,13-May-58,41,$0,Yes,$54130,z_No,z_F,Masters,Home Maker,18,Private,$32090,Minivan,no,$0,0,0,$0,17,0,z_Highly Rural; Rural
112683646,29-Mar-63,36,,No,$0,Yes,z_F,z_High School,Student,54,Private,$1500,z_SUV,no,$0,0,5,$6716,10,1,Highly Urban; Urban
940500522,12-Nov-51,48,$84629,No,$308848,Yes,z_F,Bachelors,Manager,35,Private,$15060,z_SUV,no,$9592,1,0,$0,10,0,Highly Urban; Urban
934739805,18-Jun-50,49,$59148,No,$162428,Yes,z_F,z_High School,Professional,18,Private,$12310,z_SUV,no,$8948,1,0,$0,1,0,Highly Urban; Urban
819642529,28-Nov-53,45,$111268,No,$288071,Yes,z_F,Masters,Lawyer,46,Private,$24600,Van,no,$28026,2,2,$4644,10,1,Highly Urban; Urban
810723697,08-Sep-52,47,$81899,No,$232928,z_No,M,z_High School,Professional,25,Private,$14390,Minivan,yes,$0,0,0,$0,1,0,Highly Urban; Urban
457987162,16-Mar-58,41,$97700,No,$0,z_No,z_F,Bachelors,Home Maker,43,Private,$26250,Pickup,no,$0,0,0,$0,6,0,z_Highly Rural; Rural
601891328,22-Jun-54,45,$1158,No,$0,Yes,z_F,z_High School,Student,10,Commercial,$6120,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
62418137,21-May-46,53,$114088,No,$306745,Yes,z_F,z_High School,Manager,25,Private,$22920,Pickup,no,$0,0,0,$0,8,0,Highly Urban; Urban
312200998,24-May-48,51,$80621,No,$256152,Yes,z_F,z_High School,Professional,27,Private,$25700,Van,no,$0,0,0,$0,1,0,Highly Urban; Urban
441643202,02-Aug-48,51,$94328,No,$327651,Yes,z_F,Masters,Lawyer,44,Private,$6900,Sports Car,no,$0,0,0,$0,1,0,Highly Urban; Urban
378763891,17-Oct-63,36,$49703,Yes,$253132,z_No,M,Masters,,37,Commercial,$42550,Panel Truck,yes,$35879,1,0,$53571,20,1,Highly Urban; Urban
528728477,21-Dec-55,43,,No,$179229,z_No,z_F,Bachelors,Manager,55,Private,$8160,z_SUV,no,$6836,3,0,$0,6,0,Highly Urban; Urban
792196051,13-Apr-56,43,,No,$209570,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,$13160,Minivan,no,$8569,3,3,$0,1,0,Highly Urban; Urban
58776285,28-Feb-46,53,$25289,No,$108139,Yes,z_F,<High School,Home Maker,31,Private,$13850,z_SUV,no,$0,0,0,$4257,7,1,Highly Urban; Urban
273369457,06-May-59,40,$95405,No,$0,z_No,M,Masters,,34,Commercial,$24220,Panel Truck,no,$0,0,3,$0,14,0,Highly Urban; Urban
321756880,22-Apr-68,31,$26112,No,$117229,Yes,z_F,<High School,Clerical,58,Private,$14030,z_SUV,no,$0,0,0,$4277,5,1,z_Highly Rural; Rural
720467228,23-Aug-67,32,$30955,Yes,$111256,z_No,z_F,z_High School,Clerical,9,Private,$7800,z_SUV,no,$0,0,0,$2832,8,1,Highly Urban; Urban
272574318,21-Nov-40,58,$131560,No,,z_No,z_F,PhD,Doctor,40,Private,$14870,z_SUV,no,$0,0,2,$19597,14,1,Highly Urban; Urban
170341954,29-Aug-50,49,$89612,No,$261946,Yes,M,Masters,Professional,23,Commercial,$6400,Pickup,yes,$0,0,0,$0,23,0,Highly Urban; Urban
589266751,08-Mar-49,50,$90566,No,$295771,z_No,z_F,Masters,Lawyer,40,Private,$23260,Van,no,$0,0,0,$0,18,0,Highly Urban; Urban
82438997,14-Dec-53,45,$62447,Yes,$203472,z_No,M,z_High School,z_Blue Collar,39,Commercial,$12240,Minivan,yes,$0,0,0,$0,1,0,Highly Urban; Urban
290532681,06-Mar-53,46,$108701,No,$337340,Yes,z_F,Masters,Manager,39,Private,$12070,z_SUV,no,$0,0,0,$0,17,0,Highly Urban; Urban
775565803,01-Aug-52,47,$94774,No,$254197,z_No,M,z_High School,Manager,43,Commercial,$21070,Van,no,$3460,1,1,$0,13,0,Highly Urban; Urban
406716758,28-Dec-55,43,$72357,No,$288115,Yes,M,Bachelors,z_Blue Collar,40,Commercial,$23190,Minivan,yes,$0,0,0,$0,7,0,Highly Urban; Urban
75059545,02-Sep-58,41,$80718,No,$0,z_No,z_F,Bachelors,Professional,29,Private,$26480,Sports Car,no,$8623,3,5,$0,8,0,Highly Urban; Urban
390391019,07-Feb-51,48,$140112,No,$336063,z_No,z_F,PhD,,47,Commercial,$28380,Pickup,no,$0,0,2,$0,17,0,Highly Urban; Urban
92266258,05-May-60,39,$19016,No,$173712,z_No,M,z_High School,Professional,22,Commercial,$10950,Pickup,yes,$0,0,0,$0,8,0,z_Highly Rural; Rural
968152368,22-Oct-50,49,$0,No,$0,z_No,z_F,z_High School,Home Maker,55,Private,$19810,Minivan,no,$0,0,1,$0,1,0,z_Highly Rural; Rural
320606745,22-Apr-54,45,$19909,No,$130331,Yes,z_F,<High School,Clerical,14,Private,$7990,Sports Car,no,$0,0,0,$0,1,0,Highly Urban; Urban
763546349,02-Feb-63,36,$4885,No,$99107,Yes,z_F,Masters,Lawyer,35,Private,$7080,z_SUV,no,$5486,1,5,$0,17,0,Highly Urban; Urban
484098012,17-Nov-40,59,$119382,Yes,$0,z_No,z_F,Masters,Manager,26,Commercial,$24130,Pickup,no,$0,0,0,$2738,16,1,Highly Urban; Urban
718072463,19-Dec-38,60,$89511,No,$224350,Yes,M,Masters,,5,Commercial,$11380,Pickup,yes,$4470,3,0,$0,15,0,Highly Urban; Urban
638536907,29-Jul-50,49,$107375,No,$332673,Yes,z_F,Bachelors,Professional,12,Private,$19840,z_SUV,no,$0,0,0,$0,,0,Highly Urban; Urban
334788395,02-Jun-54,45,$36947,No,$165094,Yes,z_F,z_High School,Clerical,32,Private,$6200,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
645904097,01-Sep-65,34,$27581,Yes,$0,z_No,M,<High School,z_Blue Collar,38,Commercial,$12250,Minivan,yes,$0,0,6,$0,5,0,z_Highly Rural; Rural
281496208,22-Nov-41,57,$8212,No,$0,Yes,M,<High School,Student,5,Private,$7200,Pickup,yes,$0,0,0,$1146,,1,Highly Urban; Urban
330583611,29-Oct-66,33,$86187,Yes,$241285,z_No,M,Bachelors,Professional,81,Private,$13420,Minivan,no,$0,0,1,$0,5,0,z_Highly Rural; Rural
469933313,21-Apr-47,52,$42255,No,$0,z_No,M,z_High School,z_Blue Collar,61,Commercial,$22280,Minivan,no,$0,0,1,$0,12,0,Highly Urban; Urban
729998807,30-Jun-46,53,$37646,No,,Yes,z_F,z_High School,Clerical,19,Private,$16020,z_SUV,no,$7462,2,0,$0,10,0,Highly Urban; Urban
190155317,10-May-42,57,,No,$261901,Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,$32530,Minivan,no,$0,0,2,$0,9,0,Highly Urban; Urban
160311489,23-Jun-62,37,$116043,No,$0,z_No,z_F,Bachelors,Home Maker,40,Private,$16800,z_SUV,no,$0,0,3,$0,9,0,Highly Urban; Urban
13754425,01-Aug-54,45,$89479,No,$239934,Yes,M,Bachelors,Manager,30,Private,$14950,Minivan,yes,$0,0,0,$0,8,0,Highly Urban; Urban
314329596,22-Dec-60,38,$92917,No,$0,z_No,M,Bachelors,Professional,57,Private,$15120,Minivan,yes,$722,3,0,$0,4,0,z_Highly Rural; Rural
119788926,25-Jun-63,36,$29741,Yes,$0,z_No,z_F,<High School,Clerical,32,Private,$8070,z_SUV,no,$2797,2,0,$0,7,0,Highly Urban; Urban
335706802,26-Dec-47,51,$3673,No,$120377,Yes,M,z_High School,Student,5,Commercial,$11180,Pickup,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
196318853,01-Mar-60,39,$61370,Yes,$0,z_No,M,Masters,Manager,6,Commercial,$21770,Van,yes,$35577,3,0,$4658,12,1,Highly Urban; Urban
944419063,03-Jan-48,51,$32159,No,$195096,z_No,z_F,<High School,z_Blue Collar,46,Private,$2600,z_SUV,no,$0,0,2,$0,6,0,z_Highly Rural; Rural
870743869,14-Aug-59,40,$20126,Yes,$138444,z_No,z_F,<High School,z_Blue Collar,5,Private,$8260,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
17880810,20-Aug-45,54,$44782,No,$148676,z_No,z_F,<High School,Clerical,83,Private,$30260,z_SUV,no,$0,0,0,$5259,9,1,Highly Urban; Urban
645000039,23-Dec-64,34,$59828,Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,56,Commercial,$10880,z_SUV,no,$0,0,0,$0,13,0,Highly Urban; Urban
594467420,14-Jan-58,41,$74022,No,$247884,Yes,z_F,Masters,Manager,51,Private,$13000,Sports Car,no,$4418,1,0,$0,12,0,Highly Urban; Urban
756140580,16-Oct-63,36,$80256,No,$235169,Yes,M,Bachelors,z_Blue Collar,9,Commercial,$14860,Minivan,yes,$2592,4,1,$0,15,0,Highly Urban; Urban
605748289,18-Jun-44,55,$6094,No,$0,Yes,M,z_High School,Student,28,Commercial,$22770,Panel Truck,yes,$2631,1,1,$0,1,0,Highly Urban; Urban
930282594,28-Jan-54,45,$0,No,$69743,Yes,z_F,Masters,Home Maker,27,Private,$14300,Minivan,no,$9062,1,1,$0,11,0,Highly Urban; Urban
128484499,29-Jan-54,45,$30085,No,$128194,Yes,M,<High School,Clerical,44,Commercial,$7200,Pickup,no,$0,0,3,$3769,8,1,Highly Urban; Urban
901443160,05-Feb-49,50,$80241,No,$0,z_No,z_F,Masters,Lawyer,17,Private,$14520,Pickup,no,$7628,2,7,$0,11,0,Highly Urban; Urban
50629045,29-Dec-54,44,$46140,No,$169084,Yes,M,z_High School,z_Blue Collar,29,Commercial,$10510,Pickup,no,$4276,3,7,$5733,1,1,Highly Urban; Urban
465629484,11-May-44,55,$55673,No,$245678,Yes,z_F,Bachelors,z_Blue Collar,43,Commercial,$27400,Van,no,$0,0,0,$0,13,0,Highly Urban; Urban
752931241,21-Aug-55,44,$32317,No,$0,z_No,M,z_High School,Clerical,68,Private,$22450,Minivan,yes,$3738,1,8,$4363,1,1,Highly Urban; Urban
656528078,09-Mar-49,50,$58762,No,$0,z_No,M,Masters,Lawyer,13,Private,$13320,Minivan,yes,$5253,3,0,$0,8,0,Highly Urban; Urban
934286635,09-Oct-39,60,$76899,No,$270631,Yes,M,PhD,Doctor,34,Private,$7900,Sports Car,yes,$45574,3,0,$0,14,0,Highly Urban; Urban
128002194,29-Jan-59,40,$48640,No,$0,z_No,M,z_High School,z_Blue Collar,19,Commercial,$10360,Pickup,no,$0,0,0,$0,4,0,z_Highly Rural; Rural
65790066,03-Mar-42,57,$78592,No,$248326,Yes,z_F,z_High School,z_Blue Collar,42,Commercial,$15760,Sports Car,no,$9462,3,0,$0,8,0,Highly Urban; Urban
357762726,10-Oct-52,47,$80105,No,$0,z_No,M,Masters,Manager,29,Private,$14210,Minivan,yes,$0,0,1,$0,12,0,Highly Urban; Urban
53702103,12-Sep-52,47,$21282,No,$0,Yes,M,z_High School,Student,40,Commercial,$18150,Van,no,$6544,1,3,$5523,,1,Highly Urban; Urban
197015157,17-Oct-35,64,$61521,No,$248878,Yes,z_F,Masters,Lawyer,41,Private,$7650,Sports Car,no,$0,0,8,$7390,9,1,Highly Urban; Urban
944239689,05-Apr-65,34,$105554,Yes,$229868,z_No,M,Masters,Lawyer,75,Private,$5300,Minivan,no,$7504,2,2,$1165,20,1,Highly Urban; Urban
48124408,19-Dec-46,52,$147666,No,$405910,Yes,z_F,Masters,Lawyer,43,Private,$6700,z_SUV,no,$0,0,0,$0,17,0,z_Highly Rural; Rural
739230069,01-Feb-57,42,$69290,Yes,$0,z_No,M,Masters,,30,Commercial,$23900,Panel Truck,yes,$1052,2,1,$2362,11,1,Highly Urban; Urban
620638009,28-Nov-57,41,,No,$0,Yes,M,<High School,Student,43,Commercial,$5850,Pickup,yes,$9419,1,5,$0,6,0,z_Highly Rural; Rural
192114963,10-Oct-58,41,$78675,Yes,$265450,z_No,M,Bachelors,z_Blue Collar,33,Commercial,$13470,Minivan,yes,$0,0,0,$0,3,0,Highly Urban; Urban
242777133,18-Feb-86,,$2954,Yes,$0,z_No,z_F,<High School,Clerical,21,Private,$3100,Sports Car,yes,$10099,2,4,$6142,5,1,Highly Urban; Urban
975778622,02-Mar-45,54,$105762,No,$0,z_No,M,Masters,Lawyer,5,Private,$17480,Minivan,yes,$0,0,2,$0,18,0,Highly Urban; Urban
277552954,03-Feb-57,42,$79185,No,$243880,Yes,z_F,Bachelors,Professional,28,Private,$13020,z_SUV,no,$6689,1,5,$0,1,0,Highly Urban; Urban
33544630,30-Jan-43,56,$111702,No,,z_No,z_F,PhD,Manager,18,Private,$18270,z_SUV,no,$0,0,0,$0,17,0,Highly Urban; Urban
496107895,30-Apr-49,50,$219024,No,$0,z_No,M,PhD,,27,Commercial,$23370,Panel Truck,yes,$4117,2,4,$0,20,0,Highly Urban; Urban
646753404,16-Mar-40,59,$5005,No,$158960,z_No,z_F,z_High School,Student,30,Private,$7500,z_SUV,no,$0,0,0,$0,,0,Highly Urban; Urban
511097692,26-Dec-47,51,$55573,No,$0,z_No,z_F,Masters,Lawyer,18,Private,$12160,z_SUV,no,$9768,1,6,$0,14,0,Highly Urban; Urban
673726800,30-Mar-46,53,$61862,No,$245885,Yes,M,PhD,Doctor,33,Private,$11270,Pickup,yes,$0,0,0,$686,14,1,Highly Urban; Urban
362716446,01-Feb-64,35,$13760,No,$0,z_No,z_F,z_High School,Student,27,Commercial,$7700,z_SUV,no,$10177,2,3,$0,1,0,Highly Urban; Urban
758370952,17-Oct-45,54,$88668,No,$316419,Yes,z_F,PhD,Lawyer,63,Private,$20090,Minivan,no,$10520,2,1,$1065,14,1,Highly Urban; Urban
621176428,03-Jun-49,50,$2657,No,$109134,Yes,z_F,Masters,Home Maker,63,Private,$10480,Sports Car,no,$20452,2,2,$5075,11,1,Highly Urban; Urban
180019907,03-Nov-70,29,$51122,No,$201650,Yes,z_F,Bachelors,z_Blue Collar,40,Commercial,$10470,z_SUV,no,$19030,3,9,$0,9,0,Highly Urban; Urban
756376204,29-Dec-66,32,$21944,No,$128776,Yes,z_F,<High School,z_Blue Collar,34,Private,$7270,z_SUV,no,$0,0,1,$0,1,0,Highly Urban; Urban
510001503,02-May-42,57,,No,$0,z_No,z_F,z_High School,Clerical,19,Private,$11650,z_SUV,no,$10231,1,0,$680,1,1,Highly Urban; Urban
919835907,08-Aug-56,43,$97953,No,$0,z_No,M,Bachelors,z_Blue Collar,43,Commercial,$27180,Panel Truck,no,$4784,2,4,$0,,0,Highly Urban; Urban
880702697,20-Apr-55,44,$0,No,$104490,Yes,z_F,Bachelors,Home Maker,28,Private,$14190,Sports Car,no,$35430,2,2,$0,8,0,Highly Urban; Urban
899830494,25-Feb-61,38,$83937,No,$234151,Yes,z_F,Bachelors,z_Blue Collar,28,Commercial,$13800,z_SUV,no,$10851,2,0,$0,10,0,Highly Urban; Urban
666444862,11-Jan-62,37,$96188,Yes,$0,z_No,z_F,Bachelors,Professional,49,Private,$13340,z_SUV,no,$0,0,1,$0,10,0,Highly Urban; Urban
476379522,29-Dec-43,55,$17820,No,$115540,Yes,z_F,Bachelors,Home Maker,32,Private,$13340,z_SUV,no,$6913,1,3,$0,8,0,z_Highly Rural; Rural
142840345,10-Apr-48,51,$62894,No,$228994,Yes,z_F,Bachelors,Clerical,84,Private,$5990,Sports Car,no,$0,0,0,$0,10,0,z_Highly Rural; Rural
874440593,03-May-57,42,$68090,Yes,$169854,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,$11750,Minivan,no,$9261,1,3,$2287,12,1,Highly Urban; Urban
790738376,25-Mar-54,45,$25032,Yes,$0,z_No,z_F,z_High School,Clerical,34,Commercial,$6100,Pickup,yes,$5771,1,5,$6195,1,1,z_Highly Rural; Rural
256323118,11-Apr-45,54,$52078,No,$194227,Yes,M,Masters,,51,Commercial,$23250,Panel Truck,yes,$5039,1,4,$4862,18,1,Highly Urban; Urban
155781501,07-May-51,48,$42008,No,$176219,Yes,z_F,Masters,Lawyer,23,Private,$10000,z_SUV,no,$0,0,0,$0,14,0,z_Highly Rural; Rural
597296394,12-Jul-45,54,$90149,No,$261569,Yes,z_F,Masters,Manager,17,Private,$15910,z_SUV,no,$0,0,1,$0,10,0,Highly Urban; Urban
999482663,13-Aug-51,48,$22633,No,$135679,Yes,z_F,Bachelors,Manager,30,Private,$16730,z_SUV,no,$0,0,0,$0,9,0,Highly Urban; Urban
612923010,03-Mar-49,50,$0,No,$109511,Yes,M,<High School,Student,32,Private,$4980,Minivan,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
514109893,08-May-74,25,$51544,Yes,,z_No,z_F,z_High School,z_Blue Collar,44,Commercial,$20630,z_SUV,no,$7767,2,8,$9776,1,1,Highly Urban; Urban
353605491,29-Mar-44,55,$75249,No,$0,z_No,M,Masters,,5,Commercial,$17020,Van,yes,$1316,2,1,$5546,21,1,Highly Urban; Urban
205543280,13-Jun-64,35,$72389,No,$213173,z_No,z_F,PhD,Lawyer,45,Private,$13440,Minivan,no,$8185,4,2,$0,10,0,Highly Urban; Urban
