policy_id,age,cust_age_category,income,parent1,home_value,married,gender,education,occupation,travel_time,car_usage,IDV,car_type,red_car,old_claim,claim_freq,MVR_points,claim_amount,car_age,car_age_category,claim_status,urbanicity
93412915,43,mid-age,"$48184",No,"$209188",Yes,z_F,"z_High School","z_Blue Collar",50,Commercial,"$14530","Sports Car",no,"$6891",2,5,"$0",1,New,0,"Highly Urban; Urban"
531912267,60,mid-age,"$78936",No,"$235670",Yes,z_F,Masters,Lawyer,40,Private,"$20350",z_SUV,no,"$0",0,0,"$5147",15,old,1,"Highly Urban; Urban"
753941980,55,mid-age,"$0",No,"$0",z_No,M,"<High School",Student,33,Private,"$7000",Pickup,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
116801717,40,young,"$78914",No,"$229055",z_No,z_F,Bachelors,Manager,36,Private,"$5500",z_SUV,no,"$6803",2,6,"$0",10,used,0,"Highly Urban; Urban"
56874449,39,young,"$77125",No,"$210840",Yes,z_F,Bachelors,Clerical,49,Private,"$9570","Sports Car",no,"$0",0,1,"$0",13,old,0,"Highly Urban; Urban"
426760177,49,mid-age,"$38326",No,"$133010",Yes,M,Masters,Lawyer,5,Private,"$10230",Pickup,yes,"$0",0,0,"$0",17,old,0,"Highly Urban; Urban"
632192290,38,young,"$25835",No,"$109685",Yes,M,"z_High School",Clerical,29,Private,"$8490",Pickup,yes,"$0",0,1,"$0",12,used,0,"Highly Urban; Urban"
293412653,42,mid-age,"$47660",No,"$180206",Yes,M,Masters,Professional,31,Private,"$11940",Pickup,yes,"$974",2,6,"$0",18,old,0,"Highly Urban; Urban"
285566265,42,mid-age,"$123143",No,"$306368",z_No,z_F,Masters,Manager,16,Private,"$24930",Minivan,no,"$0",0,3,"$0",14,old,0,"Highly Urban; Urban"
461573915,49,mid-age,"$22059",No,"$123924",Yes,z_F,"<High School",Clerical,24,Commercial,"$21990",Pickup,no,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
735267214,36,young,"$50750",Yes,"$0",z_No,z_F,Masters,Manager,26,Private,"$10170",z_SUV,no,"$5877",3,7,"$0",14,old,0,"Highly Urban; Urban"
225215551,34,young,"$23571",Yes,"$0",z_No,M,"z_High School",Clerical,35,Commercial,"$12180",Pickup,yes,"$0",0,0,"$0",7,used,0,"Highly Urban; Urban"
715988300,49,mid-age,"$0",No,"$79913",Yes,z_F,PhD,"Home Maker",29,Private,"$18110",z_SUV,no,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
473135731,52,mid-age,"$35631",No,"$155972",Yes,M,"z_High School",Clerical,39,Private,"$6040",Minivan,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
264474096,53,mid-age,,No,"$0",z_No,z_F,"<High School",Clerical,16,Private,"$11650",z_SUV,no,"$6175",1,2,"$0",7,used,0,"Highly Urban; Urban"
683378483,55,mid-age,"$55409",No,"$162237",Yes,M,Bachelors,"z_Blue Collar",45,Commercial,"$27890","Panel Truck",no,"$0",0,0,"$0",14,old,0,"z_Highly Rural; Rural"
986629118,40,young,"$35260",No,"$141167",Yes,z_F,"<High School","z_Blue Collar",30,Private,"$9740",z_SUV,no,"$2235",1,8,"$0",1,New,0,"Highly Urban; Urban"
925227514,40,young,"$48067",Yes,"$186025",z_No,z_F,Bachelors,Clerical,21,Private,"$18120",Minivan,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
437239046,45,mid-age,"$64867",No,"$210631",Yes,z_F,Masters,Lawyer,21,Private,"$12490",z_SUV,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
493235037,80,old-age,"$97716",No,"$389344",Yes,M,Bachelors,Professional,14,Private,"$15920",Minivan,yes,"$0",0,2,"$0",10,used,0,"Highly Urban; Urban"
503906420,48,mid-age,"$39613",No,"$159534",Yes,M,"z_High School","z_Blue Collar",48,Commercial,"$8460",Pickup,yes,"$7437",2,6,"$0",1,New,0,"Highly Urban; Urban"
384628643,40,young,"$49780",No,"$0",z_No,z_F,"<High School",Clerical,52,Private,"$10500","Sports Car",no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
919341680,26,young,"$33283",No,"$104323",Yes,M,Bachelors,"z_Blue Collar",37,Commercial,"$7690",Pickup,no,"$0",0,2,"$2214",16,old,1,"Highly Urban; Urban"
122722410,45,mid-age,"$60845",No,"$0",z_No,z_F,Bachelors,Manager,31,Private,"$24260",Minivan,no,"$0",0,0,"$0",18,old,0,"Highly Urban; Urban"
138562850,46,mid-age,"$26697",No,"$134863",Yes,z_F,"<High School",Clerical,43,Private,"$15080",z_SUV,no,"$0",0,4,"$0",1,New,0,"Highly Urban; Urban"
582602737,42,mid-age,"$136344",No,"$0",z_No,z_F,PhD,Doctor,45,Private,"$13160","Sports Car",no,"$0",0,0,"$6087",17,old,1,"Highly Urban; Urban"
349219108,36,young,"$70313",No,"$211506",Yes,z_F,Bachelors,Professional,55,Private,"$14960",Minivan,no,"$7650",3,5,"$0",4,New,0,"Highly Urban; Urban"
197076194,45,mid-age,"$23773",Yes,"$0",z_No,z_F,"z_High School","Home Maker",9,Commercial,"$34510",Van,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
751811972,52,mid-age,"$115713",No,"$327167",z_No,z_F,Bachelors,Professional,28,Private,"$21660","Sports Car",no,"$0",0,0,"$0",11,used,0,"z_Highly Rural; Rural"
345771306,41,mid-age,"$55364",No,"$0",z_No,M,"z_High School",Clerical,17,Commercial,"$31390","Panel Truck",yes,"$0",0,3,"$0",1,New,0,"z_Highly Rural; Rural"
164734443,36,young,"$27693",No,"$130324",Yes,z_F,"<High School",Clerical,37,Private,"$11300","Sports Car",no,"$19385",1,4,"$0",7,used,0,"Highly Urban; Urban"
449363369,56,mid-age,"$0",No,"$103058",Yes,z_F,Bachelors,"Home Maker",29,Private,"$27890",z_SUV,no,"$25147",2,0,"$0",9,used,0,"Highly Urban; Urban"
699382604,53,mid-age,"$0",No,"$0",Yes,z_F,"<High School",Student,34,Private,"$1500","Sports Car",no,"$1175",3,2,"$0",7,used,0,"z_Highly Rural; Rural"
270402636,39,young,"$32936",No,"$169721",z_No,z_F,"z_High School",Clerical,12,Private,"$1500",z_SUV,no,"$0",0,0,"$3894",7,used,1,"Highly Urban; Urban"
847568213,38,young,"$33151",No,"$184852",Yes,z_F,Bachelors,Professional,31,Private,"$11530",z_SUV,no,"$0",0,0,"$0",9,used,0,"z_Highly Rural; Rural"
581342206,45,mid-age,"$0",Yes,"$0",z_No,M,"z_High School","Home Maker",36,Private,"$16510",Minivan,no,"$17445",3,0,"$2659",1,New,1,"Highly Urban; Urban"
586056136,46,mid-age,"$24575",No,"$176282",Yes,z_F,"z_High School","Home Maker",73,Private,"$8560","Sports Car",no,"$0",0,0,"$0",9,used,0,"z_Highly Rural; Rural"
621465072,43,mid-age,"$32546",No,"$200891",Yes,M,"<High School",Clerical,49,Private,"$5800",Minivan,yes,"$0",0,1,"$0",5,New,0,"Highly Urban; Urban"
658489952,54,mid-age,"$0",Yes,"$0",z_No,z_F,Bachelors,"Home Maker",21,Private,"$18820",z_SUV,no,"$5537",1,6,"$0",9,used,0,"Highly Urban; Urban"
830855632,55,mid-age,"$163158",No,"$431809",Yes,M,Masters,,44,Commercial,"$23320","Panel Truck",no,"$0",0,3,"$0",19,old,0,"Highly Urban; Urban"
159680310,61,old-age,"$58212",No,"$226638",Yes,z_F,"<High School","z_Blue Collar",37,Private,"$13420","Sports Car",no,"$3573",3,3,"$0",1,New,0,"z_Highly Rural; Rural"
444239590,50,mid-age,"$73308",No,"$240645",z_No,M,Masters,Lawyer,38,Private,"$18720",Van,no,"$0",0,2,"$0",19,old,0,"z_Highly Rural; Rural"
34434267,62,old-age,"$22181",No,"$185459",z_No,z_F,"z_High School",Clerical,24,Private,"$17880","Sports Car",no,"$9873",3,5,"$3705",1,New,1,"Highly Urban; Urban"
416505182,53,mid-age,"$84345",No,"$264549",Yes,z_F,Bachelors,Manager,36,Private,"$9930",z_SUV,no,"$0",0,3,"$6693",5,New,1,"Highly Urban; Urban"
930929206,54,mid-age,"$107808",No,"$278940",Yes,z_F,Bachelors,Manager,45,Commercial,"$27020",Pickup,no,"$1780",3,0,"$0",6,used,0,"Highly Urban; Urban"
23391155,53,mid-age,"$52759",No,"$164906",Yes,z_F,Bachelors,Professional,41,Private,"$24160",Minivan,no,"$0",0,0,"$0",13,old,0,"z_Highly Rural; Rural"
391760011,39,young,"$59685",No,"$197089",Yes,M,"z_High School","z_Blue Collar",42,Commercial,"$7470",Pickup,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
987326546,38,young,"$90647",No,"$251629",Yes,z_F,Masters,Lawyer,38,Private,"$13740",Minivan,no,"$8450",1,0,"$0",15,old,0,"z_Highly Rural; Rural"
381161377,42,mid-age,"$43174",No,"$208811",z_No,M,"<High School","z_Blue Collar",48,Commercial,"$10020",Pickup,yes,"$0",0,0,"$4380",1,New,1,"Highly Urban; Urban"
382476479,31,young,"$30653",Yes,"$0",z_No,z_F,"z_High School",Clerical,41,Private,"$12930","Sports Car",no,"$35666",2,0,"$1826",7,used,1,"Highly Urban; Urban"
841940867,44,mid-age,"$146267",No,"$357184",Yes,M,Masters,,51,Commercial,"$6720",Pickup,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
754620325,41,mid-age,"$0",Yes,"$54130",z_No,z_F,Masters,"Home Maker",18,Private,"$32090",Minivan,no,"$0",0,0,"$0",17,old,0,"z_Highly Rural; Rural"
112683646,36,young,,No,"$0",Yes,z_F,"z_High School",Student,54,Private,"$1500",z_SUV,no,"$0",0,5,"$6716",10,used,1,"Highly Urban; Urban"
940500522,48,mid-age,"$84629",No,"$308848",Yes,z_F,Bachelors,Manager,35,Private,"$15060",z_SUV,no,"$9592",1,0,"$0",10,used,0,"Highly Urban; Urban"
934739805,49,mid-age,"$59148",No,"$162428",Yes,z_F,"z_High School",Professional,18,Private,"$12310",z_SUV,no,"$8948",1,0,"$0",1,New,0,"Highly Urban; Urban"
819642529,45,mid-age,"$111268",No,"$288071",Yes,z_F,Masters,Lawyer,46,Private,"$24600",Van,no,"$28026",2,2,"$4644",10,used,1,"Highly Urban; Urban"
810723697,47,mid-age,"$81899",No,"$232928",z_No,M,"z_High School",Professional,25,Private,"$14390",Minivan,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
457987162,41,mid-age,"$97700",No,"$0",z_No,z_F,Bachelors,"Home Maker",43,Private,"$26250",Pickup,no,"$0",0,0,"$0",6,used,0,"z_Highly Rural; Rural"
601891328,45,mid-age,"$1158",No,"$0",Yes,z_F,"z_High School",Student,10,Commercial,"$6120",z_SUV,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
62418137,53,mid-age,"$114088",No,"$306745",Yes,z_F,"z_High School",Manager,25,Private,"$22920",Pickup,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
312200998,51,mid-age,"$80621",No,"$256152",Yes,z_F,"z_High School",Professional,27,Private,"$25700",Van,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
441643202,51,mid-age,"$94328",No,"$327651",Yes,z_F,Masters,Lawyer,44,Private,"$6900","Sports Car",no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
378763891,36,young,"$49703",Yes,"$253132",z_No,M,Masters,,37,Commercial,"$42550","Panel Truck",yes,"$35879",1,0,"$53571",20,old,1,"Highly Urban; Urban"
528728477,43,mid-age,,No,"$179229",z_No,z_F,Bachelors,Manager,55,Private,"$8160",z_SUV,no,"$6836",3,0,"$0",6,used,0,"Highly Urban; Urban"
792196051,43,mid-age,,No,"$209570",Yes,z_F,"z_High School","z_Blue Collar",32,Commercial,"$13160",Minivan,no,"$8569",3,3,"$0",1,New,0,"Highly Urban; Urban"
58776285,53,mid-age,"$25289",No,"$108139",Yes,z_F,"<High School","Home Maker",31,Private,"$13850",z_SUV,no,"$0",0,0,"$4257",7,used,1,"Highly Urban; Urban"
273369457,40,young,"$95405",No,"$0",z_No,M,Masters,,34,Commercial,"$24220","Panel Truck",no,"$0",0,3,"$0",14,old,0,"Highly Urban; Urban"
321756880,31,young,"$26112",No,"$117229",Yes,z_F,"<High School",Clerical,58,Private,"$14030",z_SUV,no,"$0",0,0,"$4277",5,New,1,"z_Highly Rural; Rural"
720467228,32,young,"$30955",Yes,"$111256",z_No,z_F,"z_High School",Clerical,9,Private,"$7800",z_SUV,no,"$0",0,0,"$2832",8,used,1,"Highly Urban; Urban"
272574318,58,mid-age,"$131560",No,,z_No,z_F,PhD,Doctor,40,Private,"$14870",z_SUV,no,"$0",0,2,"$19597",14,old,1,"Highly Urban; Urban"
170341954,49,mid-age,"$89612",No,"$261946",Yes,M,Masters,Professional,23,Commercial,"$6400",Pickup,yes,"$0",0,0,"$0",23,vintage,0,"Highly Urban; Urban"
589266751,50,mid-age,"$90566",No,"$295771",z_No,z_F,Masters,Lawyer,40,Private,"$23260",Van,no,"$0",0,0,"$0",18,old,0,"Highly Urban; Urban"
82438997,45,mid-age,"$62447",Yes,"$203472",z_No,M,"z_High School","z_Blue Collar",39,Commercial,"$12240",Minivan,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
290532681,46,mid-age,"$108701",No,"$337340",Yes,z_F,Masters,Manager,39,Private,"$12070",z_SUV,no,"$0",0,0,"$0",17,old,0,"Highly Urban; Urban"
775565803,47,mid-age,"$94774",No,"$254197",z_No,M,"z_High School",Manager,43,Commercial,"$21070",Van,no,"$3460",1,1,"$0",13,old,0,"Highly Urban; Urban"
406716758,43,mid-age,"$72357",No,"$288115",Yes,M,Bachelors,"z_Blue Collar",40,Commercial,"$23190",Minivan,yes,"$0",0,0,"$0",7,used,0,"Highly Urban; Urban"
75059545,41,mid-age,"$80718",No,"$0",z_No,z_F,Bachelors,Professional,29,Private,"$26480","Sports Car",no,"$8623",3,5,"$0",8,used,0,"Highly Urban; Urban"
390391019,48,mid-age,"$140112",No,"$336063",z_No,z_F,PhD,,47,Commercial,"$28380",Pickup,no,"$0",0,2,"$0",17,old,0,"Highly Urban; Urban"
92266258,39,young,"$19016",No,"$173712",z_No,M,"z_High School",Professional,22,Commercial,"$10950",Pickup,yes,"$0",0,0,"$0",8,used,0,"z_Highly Rural; Rural"
968152368,49,mid-age,"$0",No,"$0",z_No,z_F,"z_High School","Home Maker",55,Private,"$19810",Minivan,no,"$0",0,1,"$0",1,New,0,"z_Highly Rural; Rural"
320606745,45,mid-age,"$19909",No,"$130331",Yes,z_F,"<High School",Clerical,14,Private,"$7990","Sports Car",no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
763546349,36,young,"$4885",No,"$99107",Yes,z_F,Masters,Lawyer,35,Private,"$7080",z_SUV,no,"$5486",1,5,"$0",17,old,0,"Highly Urban; Urban"
484098012,59,mid-age,"$119382",Yes,"$0",z_No,z_F,Masters,Manager,26,Commercial,"$24130",Pickup,no,"$0",0,0,"$2738",16,old,1,"Highly Urban; Urban"
718072463,60,mid-age,"$89511",No,"$224350",Yes,M,Masters,,5,Commercial,"$11380",Pickup,yes,"$4470",3,0,"$0",15,old,0,"Highly Urban; Urban"
334788395,45,mid-age,"$36947",No,"$165094",Yes,z_F,"z_High School",Clerical,32,Private,"$6200",z_SUV,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
645904097,34,young,"$27581",Yes,"$0",z_No,M,"<High School","z_Blue Collar",38,Commercial,"$12250",Minivan,yes,"$0",0,6,"$0",5,New,0,"z_Highly Rural; Rural"
330583611,33,young,"$86187",Yes,"$241285",z_No,M,Bachelors,Professional,81,Private,"$13420",Minivan,no,"$0",0,1,"$0",5,New,0,"z_Highly Rural; Rural"
469933313,52,mid-age,"$42255",No,"$0",z_No,M,"z_High School","z_Blue Collar",61,Commercial,"$22280",Minivan,no,"$0",0,1,"$0",12,used,0,"Highly Urban; Urban"
729998807,53,mid-age,"$37646",No,,Yes,z_F,"z_High School",Clerical,19,Private,"$16020",z_SUV,no,"$7462",2,0,"$0",10,used,0,"Highly Urban; Urban"
190155317,57,mid-age,,No,"$261901",Yes,z_F,Bachelors,"z_Blue Collar",41,Commercial,"$32530",Minivan,no,"$0",0,2,"$0",9,used,0,"Highly Urban; Urban"
160311489,37,young,"$116043",No,"$0",z_No,z_F,Bachelors,"Home Maker",40,Private,"$16800",z_SUV,no,"$0",0,3,"$0",9,used,0,"Highly Urban; Urban"
13754425,45,mid-age,"$89479",No,"$239934",Yes,M,Bachelors,Manager,30,Private,"$14950",Minivan,yes,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
314329596,38,young,"$92917",No,"$0",z_No,M,Bachelors,Professional,57,Private,"$15120",Minivan,yes,"$722",3,0,"$0",4,New,0,"z_Highly Rural; Rural"
119788926,36,young,"$29741",Yes,"$0",z_No,z_F,"<High School",Clerical,32,Private,"$8070",z_SUV,no,"$2797",2,0,"$0",7,used,0,"Highly Urban; Urban"
335706802,51,mid-age,"$3673",No,"$120377",Yes,M,"z_High School",Student,5,Commercial,"$11180",Pickup,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
196318853,39,young,"$61370",Yes,"$0",z_No,M,Masters,Manager,6,Commercial,"$21770",Van,yes,"$35577",3,0,"$4658",12,used,1,"Highly Urban; Urban"
944419063,51,mid-age,"$32159",No,"$195096",z_No,z_F,"<High School","z_Blue Collar",46,Private,"$2600",z_SUV,no,"$0",0,2,"$0",6,used,0,"z_Highly Rural; Rural"
870743869,40,young,"$20126",Yes,"$138444",z_No,z_F,"<High School","z_Blue Collar",5,Private,"$8260",z_SUV,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
17880810,54,mid-age,"$44782",No,"$148676",z_No,z_F,"<High School",Clerical,83,Private,"$30260",z_SUV,no,"$0",0,0,"$5259",9,used,1,"Highly Urban; Urban"
645000039,34,young,"$59828",Yes,"$0",z_No,z_F,Bachelors,"z_Blue Collar",56,Commercial,"$10880",z_SUV,no,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
594467420,41,mid-age,"$74022",No,"$247884",Yes,z_F,Masters,Manager,51,Private,"$13000","Sports Car",no,"$4418",1,0,"$0",12,used,0,"Highly Urban; Urban"
756140580,36,young,"$80256",No,"$235169",Yes,M,Bachelors,"z_Blue Collar",9,Commercial,"$14860",Minivan,yes,"$2592",4,1,"$0",15,old,0,"Highly Urban; Urban"
605748289,55,mid-age,"$6094",No,"$0",Yes,M,"z_High School",Student,28,Commercial,"$22770","Panel Truck",yes,"$2631",1,1,"$0",1,New,0,"Highly Urban; Urban"
930282594,45,mid-age,"$0",No,"$69743",Yes,z_F,Masters,"Home Maker",27,Private,"$14300",Minivan,no,"$9062",1,1,"$0",11,used,0,"Highly Urban; Urban"
128484499,45,mid-age,"$30085",No,"$128194",Yes,M,"<High School",Clerical,44,Commercial,"$7200",Pickup,no,"$0",0,3,"$3769",8,used,1,"Highly Urban; Urban"
901443160,50,mid-age,"$80241",No,"$0",z_No,z_F,Masters,Lawyer,17,Private,"$14520",Pickup,no,"$7628",2,7,"$0",11,used,0,"Highly Urban; Urban"
50629045,44,mid-age,"$46140",No,"$169084",Yes,M,"z_High School","z_Blue Collar",29,Commercial,"$10510",Pickup,no,"$4276",3,7,"$5733",1,New,1,"Highly Urban; Urban"
465629484,55,mid-age,"$55673",No,"$245678",Yes,z_F,Bachelors,"z_Blue Collar",43,Commercial,"$27400",Van,no,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
752931241,44,mid-age,"$32317",No,"$0",z_No,M,"z_High School",Clerical,68,Private,"$22450",Minivan,yes,"$3738",1,8,"$4363",1,New,1,"Highly Urban; Urban"
656528078,50,mid-age,"$58762",No,"$0",z_No,M,Masters,Lawyer,13,Private,"$13320",Minivan,yes,"$5253",3,0,"$0",8,used,0,"Highly Urban; Urban"
934286635,60,mid-age,"$76899",No,"$270631",Yes,M,PhD,Doctor,34,Private,"$7900","Sports Car",yes,"$45574",3,0,"$0",14,old,0,"Highly Urban; Urban"
128002194,40,young,"$48640",No,"$0",z_No,M,"z_High School","z_Blue Collar",19,Commercial,"$10360",Pickup,no,"$0",0,0,"$0",4,New,0,"z_Highly Rural; Rural"
65790066,57,mid-age,"$78592",No,"$248326",Yes,z_F,"z_High School","z_Blue Collar",42,Commercial,"$15760","Sports Car",no,"$9462",3,0,"$0",8,used,0,"Highly Urban; Urban"
357762726,47,mid-age,"$80105",No,"$0",z_No,M,Masters,Manager,29,Private,"$14210",Minivan,yes,"$0",0,1,"$0",12,used,0,"Highly Urban; Urban"
197015157,64,old-age,"$61521",No,"$248878",Yes,z_F,Masters,Lawyer,41,Private,"$7650","Sports Car",no,"$0",0,8,"$7390",9,used,1,"Highly Urban; Urban"
944239689,34,young,"$105554",Yes,"$229868",z_No,M,Masters,Lawyer,75,Private,"$5300",Minivan,no,"$7504",2,2,"$1165",20,old,1,"Highly Urban; Urban"
48124408,52,mid-age,"$147666",No,"$405910",Yes,z_F,Masters,Lawyer,43,Private,"$6700",z_SUV,no,"$0",0,0,"$0",17,old,0,"z_Highly Rural; Rural"
739230069,42,mid-age,"$69290",Yes,"$0",z_No,M,Masters,,30,Commercial,"$23900","Panel Truck",yes,"$1052",2,1,"$2362",11,used,1,"Highly Urban; Urban"
620638009,41,mid-age,,No,"$0",Yes,M,"<High School",Student,43,Commercial,"$5850",Pickup,yes,"$9419",1,5,"$0",6,used,0,"z_Highly Rural; Rural"
192114963,41,mid-age,"$78675",Yes,"$265450",z_No,M,Bachelors,"z_Blue Collar",33,Commercial,"$13470",Minivan,yes,"$0",0,0,"$0",3,New,0,"Highly Urban; Urban"
242777133,,"invalid age","$2954",Yes,"$0",z_No,z_F,"<High School",Clerical,21,Private,"$3100","Sports Car",yes,"$10099",2,4,"$6142",5,New,1,"Highly Urban; Urban"
975778622,54,mid-age,"$105762",No,"$0",z_No,M,Masters,Lawyer,5,Private,"$17480",Minivan,yes,"$0",0,2,"$0",18,old,0,"Highly Urban; Urban"
277552954,42,mid-age,"$79185",No,"$243880",Yes,z_F,Bachelors,Professional,28,Private,"$13020",z_SUV,no,"$6689",1,5,"$0",1,New,0,"Highly Urban; Urban"
33544630,56,mid-age,"$111702",No,,z_No,z_F,PhD,Manager,18,Private,"$18270",z_SUV,no,"$0",0,0,"$0",17,old,0,"Highly Urban; Urban"
496107895,50,mid-age,"$219024",No,"$0",z_No,M,PhD,,27,Commercial,"$23370","Panel Truck",yes,"$4117",2,4,"$0",20,old,0,"Highly Urban; Urban"
511097692,51,mid-age,"$55573",No,"$0",z_No,z_F,Masters,Lawyer,18,Private,"$12160",z_SUV,no,"$9768",1,6,"$0",14,old,0,"Highly Urban; Urban"
673726800,53,mid-age,"$61862",No,"$245885",Yes,M,PhD,Doctor,33,Private,"$11270",Pickup,yes,"$0",0,0,"$686",14,old,1,"Highly Urban; Urban"
362716446,35,young,"$13760",No,"$0",z_No,z_F,"z_High School",Student,27,Commercial,"$7700",z_SUV,no,"$10177",2,3,"$0",1,New,0,"Highly Urban; Urban"
758370952,54,mid-age,"$88668",No,"$316419",Yes,z_F,PhD,Lawyer,63,Private,"$20090",Minivan,no,"$10520",2,1,"$1065",14,old,1,"Highly Urban; Urban"
621176428,50,mid-age,"$2657",No,"$109134",Yes,z_F,Masters,"Home Maker",63,Private,"$10480","Sports Car",no,"$20452",2,2,"$5075",11,used,1,"Highly Urban; Urban"
180019907,29,young,"$51122",No,"$201650",Yes,z_F,Bachelors,"z_Blue Collar",40,Commercial,"$10470",z_SUV,no,"$19030",3,9,"$0",9,used,0,"Highly Urban; Urban"
756376204,32,young,"$21944",No,"$128776",Yes,z_F,"<High School","z_Blue Collar",34,Private,"$7270",z_SUV,no,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
510001503,57,mid-age,,No,"$0",z_No,z_F,"z_High School",Clerical,19,Private,"$11650",z_SUV,no,"$10231",1,0,"$680",1,New,1,"Highly Urban; Urban"
880702697,44,mid-age,"$0",No,"$104490",Yes,z_F,Bachelors,"Home Maker",28,Private,"$14190","Sports Car",no,"$35430",2,2,"$0",8,used,0,"Highly Urban; Urban"
899830494,38,young,"$83937",No,"$234151",Yes,z_F,Bachelors,"z_Blue Collar",28,Commercial,"$13800",z_SUV,no,"$10851",2,0,"$0",10,used,0,"Highly Urban; Urban"
666444862,37,young,"$96188",Yes,"$0",z_No,z_F,Bachelors,Professional,49,Private,"$13340",z_SUV,no,"$0",0,1,"$0",10,used,0,"Highly Urban; Urban"
476379522,55,mid-age,"$17820",No,"$115540",Yes,z_F,Bachelors,"Home Maker",32,Private,"$13340",z_SUV,no,"$6913",1,3,"$0",8,used,0,"z_Highly Rural; Rural"
142840345,51,mid-age,"$62894",No,"$228994",Yes,z_F,Bachelors,Clerical,84,Private,"$5990","Sports Car",no,"$0",0,0,"$0",10,used,0,"z_Highly Rural; Rural"
874440593,42,mid-age,"$68090",Yes,"$169854",z_No,z_F,Bachelors,"z_Blue Collar",45,Commercial,"$11750",Minivan,no,"$9261",1,3,"$2287",12,used,1,"Highly Urban; Urban"
790738376,45,mid-age,"$25032",Yes,"$0",z_No,z_F,"z_High School",Clerical,34,Commercial,"$6100",Pickup,yes,"$5771",1,5,"$6195",1,New,1,"z_Highly Rural; Rural"
256323118,54,mid-age,"$52078",No,"$194227",Yes,M,Masters,,51,Commercial,"$23250","Panel Truck",yes,"$5039",1,4,"$4862",18,old,1,"Highly Urban; Urban"
155781501,48,mid-age,"$42008",No,"$176219",Yes,z_F,Masters,Lawyer,23,Private,"$10000",z_SUV,no,"$0",0,0,"$0",14,old,0,"z_Highly Rural; Rural"
597296394,54,mid-age,"$90149",No,"$261569",Yes,z_F,Masters,Manager,17,Private,"$15910",z_SUV,no,"$0",0,1,"$0",10,used,0,"Highly Urban; Urban"
999482663,48,mid-age,"$22633",No,"$135679",Yes,z_F,Bachelors,Manager,30,Private,"$16730",z_SUV,no,"$0",0,0,"$0",9,used,0,"Highly Urban; Urban"
612923010,50,mid-age,"$0",No,"$109511",Yes,M,"<High School",Student,32,Private,"$4980",Minivan,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
514109893,25,young,"$51544",Yes,,z_No,z_F,"z_High School","z_Blue Collar",44,Commercial,"$20630",z_SUV,no,"$7767",2,8,"$9776",1,New,1,"Highly Urban; Urban"
353605491,55,mid-age,"$75249",No,"$0",z_No,M,Masters,,5,Commercial,"$17020",Van,yes,"$1316",2,1,"$5546",21,vintage,1,"Highly Urban; Urban"
205543280,35,young,"$72389",No,"$213173",z_No,z_F,PhD,Lawyer,45,Private,"$13440",Minivan,no,"$8185",4,2,"$0",10,used,0,"Highly Urban; Urban"
695833713,29,young,"$73842",Yes,"$0",z_No,z_F,"z_High School","z_Blue Collar",25,Commercial,"$22340","Sports Car",no,"$4769",1,4,"$3418",1,New,1,"Highly Urban; Urban"
388238418,45,mid-age,"$0",Yes,"$0",z_No,M,"<High School",Student,33,Private,"$6000",Pickup,no,"$41818",1,3,"$4423",1,New,1,"Highly Urban; Urban"
